,cluster_name,collection_name,graph_details,hashtags,influencer_count,influencer_tier_frequencies,node_count,pii_detection_count,pii_detection_frequencies,risk_score_max,risk_score_mean,risk_score_median,risk_score_min,timestamp_range,timestamp_span_sec,top_influence_power_score,top_influencer_tier,graph,pos,node_sizes,node_colors,title,labels
1251,Liverpool_2023-04-30_graph-1251,Liverpool_2023-04-30,"{'graph': {'8270a4fe-a9ce-4aa7-beb5-67efe43ee87a': {}}, 'pos': {'8270a4fe-a9ce-4aa7-beb5-67efe43ee87a': [0.0, 0.0]}, 'node_sizes': [625], 'node_colors': [[1.0, 0.6885813148788928, 0.0, 1.0]], 'labels': {'8270a4fe-a9ce-4aa7-beb5-67efe43ee87a': '★'}, 'title': 'Liverpool_2023-04-30_graph-1251'}",[],1,{'NANO_INFLUENCER': 1},1,1.0,"{'DATE_TIME': 1, 'PERSON': 1, 'LOCATION': 1}",2.25,2.25,2.25,2.25,"[1682891160.0, 1682891160.0]",0.0,1.0,NANO_INFLUENCER,Graph with 1 nodes and 0 edges,"{'8270a4fe-a9ce-4aa7-beb5-67efe43ee87a': array([0., 0.], dtype=float32)}",[625],"[[1.0, 0.6885813148788928, 0.0, 1.0]]",Liverpool_2023-04-30_graph-1251,{'8270a4fe-a9ce-4aa7-beb5-67efe43ee87a': '★'}
1252,Liverpool_2023-04-30_graph-1252,Liverpool_2023-04-30,"{'graph': {'0ae36bff-7cba-4bdd-8827-828b4590e442': {}}, 'pos': {'0ae36bff-7cba-4bdd-8827-828b4590e442': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[1.0, 0.6885813148788928, 0.0, 1.0]], 'labels': {'0ae36bff-7cba-4bdd-8827-828b4590e442': '★'}, 'title': 'Liverpool_2023-04-30_graph-1252'}",[],0,{'NON_INFLUENCER': 1},1,1.0,"{'DATE_TIME': 1, 'PERSON': 1, 'LOCATION': 1}",2.25,2.25,2.25,2.25,"[1682891155.0, 1682891155.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'0ae36bff-7cba-4bdd-8827-828b4590e442': array([0., 0.], dtype=float32)}",[312],"[[1.0, 0.6885813148788928, 0.0, 1.0]]",Liverpool_2023-04-30_graph-1252,{'0ae36bff-7cba-4bdd-8827-828b4590e442': '★'}
1253,Liverpool_2023-04-30_graph-1253,Liverpool_2023-04-30,"{'graph': {'9dde3a67-20d9-4e16-adda-a32b194be6d8': {}}, 'pos': {'9dde3a67-20d9-4e16-adda-a32b194be6d8': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[0.0, 0.5019607843137255, 0.0, 1.0]], 'labels': {'9dde3a67-20d9-4e16-adda-a32b194be6d8': '★'}, 'title': 'Liverpool_2023-04-30_graph-1253'}",[],0,{'NON_INFLUENCER': 1},1,0.0,{},1.0,1.0,1.0,1.0,"[1682891154.0, 1682891154.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'9dde3a67-20d9-4e16-adda-a32b194be6d8': array([0., 0.], dtype=float32)}",[312],"[[0.0, 0.5019607843137255, 0.0, 1.0]]",Liverpool_2023-04-30_graph-1253,{'9dde3a67-20d9-4e16-adda-a32b194be6d8': '★'}
1254,Liverpool_2023-04-30_graph-1254,Liverpool_2023-04-30,"{'graph': {'986e6440-3706-4ac0-9279-b33071292b8c': {}}, 'pos': {'986e6440-3706-4ac0-9279-b33071292b8c': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[1.0, 0.9543252595155709, 0.0, 1.0]], 'labels': {'986e6440-3706-4ac0-9279-b33071292b8c': '★'}, 'title': 'Liverpool_2023-04-30_graph-1254'}",[],0,{'NON_INFLUENCER': 1},1,1.0,"{'PERSON': 1, 'LOCATION': 1}",1.75,1.75,1.75,1.75,"[1682891152.0, 1682891152.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'986e6440-3706-4ac0-9279-b33071292b8c': array([0., 0.], dtype=float32)}",[312],"[[1.0, 0.9543252595155709, 0.0, 1.0]]",Liverpool_2023-04-30_graph-1254,{'986e6440-3706-4ac0-9279-b33071292b8c': '★'}
1255,Liverpool_2023-04-30_graph-1255,Liverpool_2023-04-30,"{'graph': {'63c453d0-51c8-4222-a9e5-8f6e622a51f0': {}}, 'pos': {'63c453d0-51c8-4222-a9e5-8f6e622a51f0': [0.0, 0.0]}, 'node_sizes': [625], 'node_colors': [[1.0, 0.6885813148788928, 0.0, 1.0]], 'labels': {'63c453d0-51c8-4222-a9e5-8f6e622a51f0': '★'}, 'title': 'Liverpool_2023-04-30_graph-1255'}",[],1,{'NANO_INFLUENCER': 1},1,1.0,"{'PERSON': 1, 'LOCATION': 1}",2.25,2.25,2.25,2.25,"[1682891151.0, 1682891151.0]",0.0,1.0,NANO_INFLUENCER,Graph with 1 nodes and 0 edges,"{'63c453d0-51c8-4222-a9e5-8f6e622a51f0': array([0., 0.], dtype=float32)}",[625],"[[1.0, 0.6885813148788928, 0.0, 1.0]]",Liverpool_2023-04-30_graph-1255,{'63c453d0-51c8-4222-a9e5-8f6e622a51f0': '★'}
1256,Liverpool_2023-04-30_graph-1256,Liverpool_2023-04-30,"{'graph': {'4c180d7b-8bb8-4c19-ad74-19c0229c280c': {}}, 'pos': {'4c180d7b-8bb8-4c19-ad74-19c0229c280c': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[1.0, 0.9543252595155709, 0.0, 1.0]], 'labels': {'4c180d7b-8bb8-4c19-ad74-19c0229c280c': '★'}, 'title': 'Liverpool_2023-04-30_graph-1256'}",[],0,{'NON_INFLUENCER': 1},1,1.0,"{'PERSON': 1, 'LOCATION': 1}",1.75,1.75,1.75,1.75,"[1682891150.0, 1682891150.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'4c180d7b-8bb8-4c19-ad74-19c0229c280c': array([0., 0.], dtype=float32)}",[312],"[[1.0, 0.9543252595155709, 0.0, 1.0]]",Liverpool_2023-04-30_graph-1256,{'4c180d7b-8bb8-4c19-ad74-19c0229c280c': '★'}
1257,Liverpool_2023-04-30_graph-1257,Liverpool_2023-04-30,"{'graph': {'d5eb1f34-caff-47f3-a706-899283744a80': {}}, 'pos': {'d5eb1f34-caff-47f3-a706-899283744a80': [0.0, 0.0]}, 'node_sizes': [625], 'node_colors': [[1.0, 1.0, 0.0, 1.0]], 'labels': {'d5eb1f34-caff-47f3-a706-899283744a80': '★'}, 'title': 'Liverpool_2023-04-30_graph-1257'}",[],1,{'NANO_INFLUENCER': 1},1,1.0,"{'DATE_TIME': 1, 'PERSON': 1, 'LOCATION': 1}",1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,"[1682891150.0, 1682891150.0]",0.0,1.0,NANO_INFLUENCER,Graph with 1 nodes and 0 edges,"{'d5eb1f34-caff-47f3-a706-899283744a80': array([0., 0.], dtype=float32)}",[625],"[[1.0, 1.0, 0.0, 1.0]]",Liverpool_2023-04-30_graph-1257,{'d5eb1f34-caff-47f3-a706-899283744a80': '★'}
1258,Liverpool_2023-04-30_graph-1258,Liverpool_2023-04-30,"{'graph': {'f7c78362-310e-4fe7-8bfd-7327c939f489': {}}, 'pos': {'f7c78362-310e-4fe7-8bfd-7327c939f489': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[1.0, 0.6885813148788928, 0.0, 1.0]], 'labels': {'f7c78362-310e-4fe7-8bfd-7327c939f489': '★'}, 'title': 'Liverpool_2023-04-30_graph-1258'}",[],0,{'NON_INFLUENCER': 1},1,1.0,"{'PERSON': 1, 'LOCATION': 1}",2.25,2.25,2.25,2.25,"[1682891146.0, 1682891146.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'f7c78362-310e-4fe7-8bfd-7327c939f489': array([0., 0.], dtype=float32)}",[312],"[[1.0, 0.6885813148788928, 0.0, 1.0]]",Liverpool_2023-04-30_graph-1258,{'f7c78362-310e-4fe7-8bfd-7327c939f489': '★'}
1259,Liverpool_2023-04-30_graph-1259,Liverpool_2023-04-30,"{'graph': {'1621222b-2a9c-41f6-9926-e6a2cb62ce19': {}}, 'pos': {'1621222b-2a9c-41f6-9926-e6a2cb62ce19': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[1.0, 0.8214532871972319, 0.0, 1.0]], 'labels': {'1621222b-2a9c-41f6-9926-e6a2cb62ce19': '★'}, 'title': 'Liverpool_2023-04-30_graph-1259'}",[],0,{'NON_INFLUENCER': 1},1,1.0,"{'DATE_TIME': 1, 'PERSON': 1, 'LOCATION': 1}",2.0,2.0,2.0,2.0,"[1682891138.0, 1682891138.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'1621222b-2a9c-41f6-9926-e6a2cb62ce19': array([0., 0.], dtype=float32)}",[312],"[[1.0, 0.8214532871972319, 0.0, 1.0]]",Liverpool_2023-04-30_graph-1259,{'1621222b-2a9c-41f6-9926-e6a2cb62ce19': '★'}
1260,Liverpool_2023-04-30_graph-1260,Liverpool_2023-04-30,"{'graph': {'8bad412c-e56c-4d07-ba71-c7c602188c26': {}}, 'pos': {'8bad412c-e56c-4d07-ba71-c7c602188c26': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[1.0, 0.6885813148788928, 0.0, 1.0]], 'labels': {'8bad412c-e56c-4d07-ba71-c7c602188c26': '★'}, 'title': 'Liverpool_2023-04-30_graph-1260'}",[],0,{'NON_INFLUENCER': 1},1,1.0,"{'DATE_TIME': 1, 'PERSON': 1, 'LOCATION': 1}",2.25,2.25,2.25,2.25,"[1682891128.0, 1682891128.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'8bad412c-e56c-4d07-ba71-c7c602188c26': array([0., 0.], dtype=float32)}",[312],"[[1.0, 0.6885813148788928, 0.0, 1.0]]",Liverpool_2023-04-30_graph-1260,{'8bad412c-e56c-4d07-ba71-c7c602188c26': '★'}
