,cluster_name,collection_name,graph_details,hashtags,influencer_count,influencer_tier_frequencies,node_count,pii_detection_count,pii_detection_frequencies,risk_score_max,risk_score_mean,risk_score_median,risk_score_min,timestamp_range,timestamp_span_sec,top_influence_power_score,top_influencer_tier,graph,pos,node_sizes,node_colors,title,labels
361,Zelda_2023-04-13_graph-361,Zelda_2023-04-13,"{'graph': {'257ef79f-fc14-411f-a09b-011c01056a8f': {}}, 'pos': {'257ef79f-fc14-411f-a09b-011c01056a8f': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[1.0, 0.9543252595155709, 0.0, 1.0]], 'labels': {'257ef79f-fc14-411f-a09b-011c01056a8f': '★'}, 'title': 'Zelda_2023-04-13_graph-361'}",[],0,{'NON_INFLUENCER': 1},1,1.0,"{'DATE_TIME': 1, 'LOCATION': 1}",1.75,1.75,1.75,1.75,"[1681696649.0, 1681696649.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'257ef79f-fc14-411f-a09b-011c01056a8f': array([0., 0.], dtype=float32)}",[312],"[[1.0, 0.9543252595155709, 0.0, 1.0]]",Zelda_2023-04-13_graph-361,{'257ef79f-fc14-411f-a09b-011c01056a8f': '★'}
362,Zelda_2023-04-13_graph-362,Zelda_2023-04-13,"{'graph': {'e0a3145d-9bd5-4850-be24-8cf075531e0f': {}}, 'pos': {'e0a3145d-9bd5-4850-be24-8cf075531e0f': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[1.0, 0.8214532871972319, 0.0, 1.0]], 'labels': {'e0a3145d-9bd5-4850-be24-8cf075531e0f': '★'}, 'title': 'Zelda_2023-04-13_graph-362'}",[],0,{'NON_INFLUENCER': 1},1,1.0,{'PERSON': 1},2.0,2.0,2.0,2.0,"[1681696613.0, 1681696613.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'e0a3145d-9bd5-4850-be24-8cf075531e0f': array([0., 0.], dtype=float32)}",[312],"[[1.0, 0.8214532871972319, 0.0, 1.0]]",Zelda_2023-04-13_graph-362,{'e0a3145d-9bd5-4850-be24-8cf075531e0f': '★'}
363,Zelda_2023-04-13_graph-363,Zelda_2023-04-13,"{'graph': {'b1e856a8-2d02-4640-a37f-c59389beb936': {}}, 'pos': {'b1e856a8-2d02-4640-a37f-c59389beb936': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[0.3764705882352941, 0.6894579008073818, 0.0, 1.0]], 'labels': {'b1e856a8-2d02-4640-a37f-c59389beb936': '★'}, 'title': 'Zelda_2023-04-13_graph-363'}",[],0,{'NON_INFLUENCER': 1},1,1.0,{'LOCATION': 1},1.25,1.25,1.25,1.25,"[1681696612.0, 1681696612.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'b1e856a8-2d02-4640-a37f-c59389beb936': array([0., 0.], dtype=float32)}",[312],"[[0.3764705882352941, 0.6894579008073818, 0.0, 1.0]]",Zelda_2023-04-13_graph-363,{'b1e856a8-2d02-4640-a37f-c59389beb936': '★'}
364,Zelda_2023-04-13_graph-364,Zelda_2023-04-13,"{'graph': {'9731a926-d8f4-4535-9c1b-2318b5025b0d': {}}, 'pos': {'9731a926-d8f4-4535-9c1b-2318b5025b0d': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[0.7529411764705882, 0.8769550173010381, 0.0, 1.0]], 'labels': {'9731a926-d8f4-4535-9c1b-2318b5025b0d': '★'}, 'title': 'Zelda_2023-04-13_graph-364'}",[],0,{'NON_INFLUENCER': 1},1,1.0,{'LOCATION': 1},1.5,1.5,1.5,1.5,"[1681696532.0, 1681696532.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'9731a926-d8f4-4535-9c1b-2318b5025b0d': array([0., 0.], dtype=float32)}",[312],"[[0.7529411764705882, 0.8769550173010381, 0.0, 1.0]]",Zelda_2023-04-13_graph-364,{'9731a926-d8f4-4535-9c1b-2318b5025b0d': '★'}
365,Zelda_2023-04-13_graph-365,Zelda_2023-04-13,"{'graph': {'83a44904-8d63-4b81-93c3-bc8fb219b05c': {}}, 'pos': {'83a44904-8d63-4b81-93c3-bc8fb219b05c': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[1.0, 0.6885813148788928, 0.0, 1.0]], 'labels': {'83a44904-8d63-4b81-93c3-bc8fb219b05c': '★'}, 'title': 'Zelda_2023-04-13_graph-365'}",[],0,{'NON_INFLUENCER': 1},1,1.0,"{'PERSON': 1, 'LOCATION': 1}",2.25,2.25,2.25,2.25,"[1681696525.0, 1681696525.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'83a44904-8d63-4b81-93c3-bc8fb219b05c': array([0., 0.], dtype=float32)}",[312],"[[1.0, 0.6885813148788928, 0.0, 1.0]]",Zelda_2023-04-13_graph-365,{'83a44904-8d63-4b81-93c3-bc8fb219b05c': '★'}
366,Zelda_2023-04-13_graph-366,Zelda_2023-04-13,"{'graph': {'0e4a6523-c00e-40d8-afb3-fb28d2657e4a': {}}, 'pos': {'0e4a6523-c00e-40d8-afb3-fb28d2657e4a': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[1.0, 0.23598615916955024, 0.0, 1.0]], 'labels': {'0e4a6523-c00e-40d8-afb3-fb28d2657e4a': '★'}, 'title': 'Zelda_2023-04-13_graph-366'}",[],0,{'NON_INFLUENCER': 1},1,1.0,"{'PERSON': 1, 'LOCATION': 1}",2.75,2.75,2.75,2.75,"[1681696522.0, 1681696522.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'0e4a6523-c00e-40d8-afb3-fb28d2657e4a': array([0., 0.], dtype=float32)}",[312],"[[1.0, 0.23598615916955024, 0.0, 1.0]]",Zelda_2023-04-13_graph-366,{'0e4a6523-c00e-40d8-afb3-fb28d2657e4a': '★'}
367,Zelda_2023-04-13_graph-367,Zelda_2023-04-13,"{'graph': {'40fadc3d-b1c3-4f83-84d3-ce352e2084ad': {}}, 'pos': {'40fadc3d-b1c3-4f83-84d3-ce352e2084ad': [0.0, 0.0]}, 'node_sizes': [312], 'node_colors': [[0.3764705882352941, 0.6894579008073818, 0.0, 1.0]], 'labels': {'40fadc3d-b1c3-4f83-84d3-ce352e2084ad': '★'}, 'title': 'Zelda_2023-04-13_graph-367'}",[],0,{'NON_INFLUENCER': 1},1,1.0,{'LOCATION': 1},1.25,1.25,1.25,1.25,"[1681696517.0, 1681696517.0]",0.0,1.0,NON_INFLUENCER,Graph with 1 nodes and 0 edges,"{'40fadc3d-b1c3-4f83-84d3-ce352e2084ad': array([0., 0.], dtype=float32)}",[312],"[[0.3764705882352941, 0.6894579008073818, 0.0, 1.0]]",Zelda_2023-04-13_graph-367,{'40fadc3d-b1c3-4f83-84d3-ce352e2084ad': '★'}
368,Zelda_2023-04-13_graph-368,Zelda_2023-04-13,"{'graph': {'4c43e0a7-09f4-407a-84bc-fdc055b89b48': {}}, 'pos': {'4c43e0a7-09f4-407a-84bc-fdc055b89b48': [0.0, 0.0]}, 'node_sizes': [625], 'node_colors': [[0.3764705882352941, 0.6894579008073818, 0.0, 1.0]], 'labels': {'4c43e0a7-09f4-407a-84bc-fdc055b89b48': '★'}, 'title': 'Zelda_2023-04-13_graph-368'}",[],1,{'NANO_INFLUENCER': 1},1,1.0,{'LOCATION': 1},1.25,1.25,1.25,1.25,"[1681696508.0, 1681696508.0]",0.0,1.0,NANO_INFLUENCER,Graph with 1 nodes and 0 edges,"{'4c43e0a7-09f4-407a-84bc-fdc055b89b48': array([0., 0.], dtype=float32)}",[625],"[[0.3764705882352941, 0.6894579008073818, 0.0, 1.0]]",Zelda_2023-04-13_graph-368,{'4c43e0a7-09f4-407a-84bc-fdc055b89b48': '★'}
369,Zelda_2023-04-13_graph-369,Zelda_2023-04-13,"{'graph': {'662a07cf-cfaa-41b0-9285-565e05c202cf': {}}, 'pos': {'662a07cf-cfaa-41b0-9285-565e05c202cf': [0.0, 0.0]}, 'node_sizes': [625], 'node_colors': [[0.0, 0.5019607843137255, 0.0, 1.0]], 'labels': {'662a07cf-cfaa-41b0-9285-565e05c202cf': '★'}, 'title': 'Zelda_2023-04-13_graph-369'}",[],1,{'NANO_INFLUENCER': 1},1,0.0,{},1.0,1.0,1.0,1.0,"[1681698713.0, 1681698713.0]",0.0,1.0,NANO_INFLUENCER,Graph with 1 nodes and 0 edges,"{'662a07cf-cfaa-41b0-9285-565e05c202cf': array([0., 0.], dtype=float32)}",[625],"[[0.0, 0.5019607843137255, 0.0, 1.0]]",Zelda_2023-04-13_graph-369,{'662a07cf-cfaa-41b0-9285-565e05c202cf': '★'}
370,Zelda_2023-04-13_graph-370,Zelda_2023-04-13,"{'graph': {'f1b2b42f-012f-46c5-a698-eff593dc5815': {}}, 'pos': {'f1b2b42f-012f-46c5-a698-eff593dc5815': [0.0, 0.0]}, 'node_sizes': [625], 'node_colors': [[0.0, 0.5019607843137255, 0.0, 1.0]], 'labels': {'f1b2b42f-012f-46c5-a698-eff593dc5815': '★'}, 'title': 'Zelda_2023-04-13_graph-370'}",[],1,{'NANO_INFLUENCER': 1},1,0.0,{},1.0,1.0,1.0,1.0,"[1681698507.0, 1681698507.0]",0.0,1.0,NANO_INFLUENCER,Graph with 1 nodes and 0 edges,"{'f1b2b42f-012f-46c5-a698-eff593dc5815': array([0., 0.], dtype=float32)}",[625],"[[0.0, 0.5019607843137255, 0.0, 1.0]]",Zelda_2023-04-13_graph-370,{'f1b2b42f-012f-46c5-a698-eff593dc5815': '★'}
