,post_uuid,user_uuid,influence_power,user_follower_count,user_following_count,user_rff_score,user_influencer_tier,post_retweet_count,post_quote_count,post_like_count,post_reply_count,post_impression_count,post_engagement_count,mentions,hashtags,url_count,string_token_count,pii_token_count,risk_score,pii_detected,pii_disclosed,post_uuids_replied_to,post_uuids_quoted,in_reply_to_user_uuid,is_comment,is_text_starter,time_elapsed,collection_name,timestamp,cluster_name,urls
13,d9fda8dd-d6c2-461f-bd64-ede21d5f4157,5596ee65-7056-46bb-8aa6-59278624fed0,1.0,1037,936,1.107905982905983,NANO_INFLUENCER,0,0,0,0,2,0,[],[],4,46,5,2.583333333333333,True,"['DATE_TIME', 'PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:29:37,Liverpool_2023-04-30_graph-342,[]
14,edbbe264-9780-49f9-9687-42cd05185a9e,8e13bca7-4e89-43f7-9e52-c6875e1122b0,1.0,20371,521,39.09980806142035,MICRO_INFLUENCER,0,0,0,0,32,0,[],[],1,22,3,2.0,True,['PERSON'],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:29:18,Liverpool_2023-04-30_graph-343,[]
15,96f3d9e5-0761-49fe-a854-ee5f917dc152,8e67303d-f9b8-4296-9eaa-eb79a8e35444,1.0,40,147,0.272108843537415,NON_INFLUENCER,0,0,0,0,8,0,[],[],0,21,4,1.9166666666666667,True,"['DATE_TIME', 'PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:29:15,Liverpool_2023-04-30_graph-344,[]
16,24ae7796-4381-4428-9250-9b64618a4be8,31288169-7adb-47b3-9cc8-ce1d5cc765b0,0.7071069290249942,721421,1253,575.7549880287311,MACRO_INFLUENCER,4,0,24,1,973,29,[],[],1,20,5,2.125,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:29:08,Liverpool_2023-04-30_graph-88,[]
17,f7856c3e-7021-4f4a-88d0-40c847872c41,6026ecfc-cf30-4bc2-98f1-50af54bdc329,1.0,1191,970,1.2278350515463918,NANO_INFLUENCER,0,0,0,0,6,0,[],[],0,42,2,1.75,True,['LOCATION'],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:29:07,Liverpool_2023-04-30_graph-345,[]
18,86f6ef41-ec08-4e65-84e3-05f8d1a60581,1d30a2f3-7b15-4139-b7ec-54c09ebad2a9,1.0,775,24,32.291666666666664,NON_INFLUENCER,0,0,0,0,4,0,[],[],1,18,1,1.25,True,['LOCATION'],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:29:06,Liverpool_2023-04-30_graph-346,[]
19,65b40b51-60df-4507-ad58-db455d56b18b,9038037e-dfa3-4aeb-838b-a338b02ebc33,1.0,16,41,0.3902439024390244,NON_INFLUENCER,0,0,0,0,0,0,[],[],1,10,0,1.0,False,[],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:29:03,Liverpool_2023-04-30_graph-347,[]
20,b392f93a-b5e5-4369-bdff-63fcdcfaba2a,69750390-98ad-494b-9d4e-bab945adf9b8,1.0,3774,2517,1.499404052443385,NANO_INFLUENCER,0,0,0,0,12,0,[],[],1,32,3,1.75,True,"['DATE_TIME', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:29:00,Liverpool_2023-04-30_graph-348,[]
21,eccd1508-229d-4492-9715-10b1757387ed,60da4ad1-0fe5-4f2b-9e59-0ca40d369f67,1.0,11251,5704,1.972475455820477,MICRO_INFLUENCER,0,0,1,0,17,1,[],[],0,14,4,2.0,True,"['DATE_TIME', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:28:54,Liverpool_2023-04-30_graph-349,[]
22,a4e7e06b-6863-42db-89d7-238a46d0ba24,75298605-cdb4-431f-838c-ca4192927b1f,1.0,1,55,0.01818181818181818,NON_INFLUENCER,0,0,0,0,3,0,[],[],1,39,1,1.5,True,['LOCATION'],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:28:52,Liverpool_2023-04-30_graph-350,[]
23,93c60c22-a14e-453b-b808-e3a70ff1764f,796a48a9-e05d-4bd8-a43e-7f92a8972272,1.0,3,5,0.6,NON_INFLUENCER,0,0,0,0,4,0,[],[],1,23,5,1.875,True,"['DATE_TIME', 'PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:28:38,Liverpool_2023-04-30_graph-351,[]
24,58f2868b-49f6-47ae-ae20-b5e5b4be96c9,ab576c3d-33c0-4cff-93b2-6849eb934cb6,1.0,4,25,0.16,NON_INFLUENCER,0,0,0,0,10,0,[],[],1,41,7,1.9166666666666667,True,"['DATE_TIME', 'PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:28:35,Liverpool_2023-04-30_graph-352,[]
25,fa209356-7953-4085-b81b-928a42ed772e,79fc4b85-c466-40cc-888b-cd0da2e51d0e,1.0,29,383,0.07571801566579635,NON_INFLUENCER,0,0,1,0,0,1,[],[],0,29,3,1.8333333333333333,True,"['DATE_TIME', 'PERSON']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:28:31,Liverpool_2023-04-30_graph-353,[]
26,55b19f0e-2d43-44a1-bd92-5f3a9921778b,ea7a40c7-e013-464d-81dd-d79c8461ed32,1.0,226,597,0.3785594639865997,NON_INFLUENCER,0,0,0,0,7,0,[],[],0,23,5,1.75,True,"['DATE_TIME', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:28:26,Liverpool_2023-04-30_graph-354,[]
27,dead3ad8-531f-4a77-8ccd-d7d284f308c2,796a48a9-e05d-4bd8-a43e-7f92a8972272,1.0,3,5,0.6,NON_INFLUENCER,0,0,0,0,0,0,[],[],1,29,4,1.9166666666666667,True,"['DATE_TIME', 'PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:28:23,Liverpool_2023-04-30_graph-355,[]
28,9a93d074-569d-4a2a-91a6-7780c3324f2e,a9e51cf5-a337-477d-85c2-92c9484cc357,0.707106690085642,1589,1326,1.198340874811463,NANO_INFLUENCER,1,0,1,0,13,2,[],[],0,52,5,2.25,True,"['DATE_TIME', 'PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:28:22,Liverpool_2023-04-30_graph-140,[]
29,92f1d89d-ebb0-41f2-bd20-2543f06525c6,abac6b78-a77b-4977-bd60-305f2f8ee968,1.0,0,4,0.0,NON_INFLUENCER,0,0,0,0,1,0,[],[],1,37,5,2.75,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:28:14,Liverpool_2023-04-30_graph-356,[]
30,e39b4701-eca9-462f-9f79-103fb9f4e581,2a2f1da0-85c8-45b7-b30e-d58ca7958b56,1.0,4477,4988,0.8975541299117883,NANO_INFLUENCER,0,0,2,0,32,2,[],[],1,13,3,2.25,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:28:09,Liverpool_2023-04-30_graph-357,[]
31,e43b9242-7103-4f9a-b66e-1c531a8f5fd4,a80c7b60-91de-4a48-a51b-18783645b777,1.0,107,3,35.666666666666664,NON_INFLUENCER,0,0,0,0,5,0,[],[],1,10,2,2.25,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:28:02,Liverpool_2023-04-30_graph-358,[]
